CoatCheck,Attire,ReviewCount,TakeAway,State,CreditCards,City,Open,Smoking,Caters,TransitNearby,IsCasual,IsUpscale,BestNIghtMonThur,BestNightFriSat,School,GoodForLunch,GoodForDinner,HasMusic,Longitude,OutdoorSeating,GoodForGroups,WiFi,Alcohol,WaiterService,Delivery,HappyHour,GoodForKids,TakeOut,AvgPrice,NoiseLevel,HasTV,Latitude,GoodForDancing,NominalStars
?,?,58,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.088214,?,?,?,?,?,?,?,?,?,?,?,?,42.363735,?,low
Yes,Casual,388,?,PA,Yes,Philadelphia,TRUE,No,No,N,N,N,Y,Y,University of Pennsylvania,N,Y,Y,-75.20203,No,Yes,No,Full Bar,Yes,No,Yes,No,Yes,45,Average,Yes,39.95598,No,high
?,?,4,?,NC,?,Chapel Hill,FALSE,?,?,N,N,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.062915,Yes,?,?,?,?,?,?,Yes,?,?,?,?,35.910382,?,high
?,Casual,21,?,NJ,Yes,Princeton,TRUE,?,Yes,N,N,N,N,N,Princeton University,Y,Y,N,-74.659671,No,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Loud,?,40.313502,?,low
?,Casual,183,?,CA,Yes,Palo Alto,TRUE,?,Yes,N,Y,N,N,N,Stanford University,Y,Y,N,-122.160097,Yes,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,Yes,37.438065,?,high
?,Casual,8,?,IN,Yes,West Lafayette,TRUE,?,No,N,N,N,N,N,Purdue University,Y,Y,N,-86.903297,No,Yes,?,No,No,Yes,?,Yes,Yes,7,Average,No,40.4217,?,high
?,Casual,3,?,RI,Yes,Providence,FALSE,?,?,N,N,N,N,N,Brown University,Y,Y,N,-71.400786,No,Yes,?,No,No,Yes,?,Yes,Yes,20,?,?,41.829227,?,low
?,Casual,19,?,CA,Yes,San Luis Obispo,TRUE,?,No,N,N,N,N,N,California Polytechnic State University,N,N,N,-120.672163,Yes,Yes,?,?,No,No,?,Yes,Yes,7,?,Yes,35.294159,?,high
?,Casual,2,?,RI,?,Providence,TRUE,?,?,N,N,N,N,N,Brown University,N,N,N,-71.399927,?,?,?,?,?,?,?,?,?,?,?,?,41.827507,?,high
?,Casual,54,?,TX,Yes,Austin,TRUE,?,?,N,Y,N,N,N,University of Texas - Austin,Y,N,N,-97.741968,No,Yes,No,No,Yes,No,?,Yes,Yes,7,Quiet,No,30.281775,?,low
?,Casual,11,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,Y,Y,N,-73.696999,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,Loud,Yes,42.7052,?,high
?,Casual,4,?,MD,Yes,College Park,FALSE,?,?,N,N,N,N,N,University of Maryland - College Park,N,N,N,-76.933464,No,Yes,?,No,No,Yes,?,Yes,Yes,7,?,?,38.991299,?,high
?,Casual,23,?,NJ,Yes,Princeton,TRUE,?,?,N,N,N,N,N,Princeton University,Y,N,N,-74.658335,Yes,Yes,?,No,No,No,?,Yes,Yes,7,Loud,?,40.350453,?,high
?,Casual,4,Yes,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.525691,No,Yes,?,?,Yes,Yes,?,No,?,20,Average,No,43.477099,?,high
?,?,76,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.955388,?,?,?,?,?,?,?,?,?,?,?,?,40.804445,?,low
?,Casual,10,?,IL,Yes,Champaign,TRUE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,N,N,N,-88.243505,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,Quiet,No,40.108689,?,low
?,Casual,23,?,CA,Yes,La Jolla,TRUE,?,No,N,N,N,N,N,University of California - San Diego,Y,N,N,-117.243798,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Quiet,No,32.887731,?,high
?,Casual,15,?,NY,Yes,Ithaca,TRUE,?,No,N,N,N,N,N,Cornell University,N,Y,N,-76.495639,Yes,No,No,Full Bar,Yes,No,?,No,Yes,20,Average,Yes,42.439687,?,high
?,?,3,?,GA,?,Atlanta,TRUE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.391883,?,?,?,?,?,?,?,?,?,?,?,?,33.786687,?,low
?,Casual,9,?,MD,Yes,College Park,TRUE,?,?,N,N,N,N,N,University of Maryland - College Park,N,N,N,-76.933506,No,Yes,?,No,Yes,No,?,Yes,Yes,7,?,Yes,38.991745,?,high
?,Casual,26,?,CA,Yes,Pasadena,TRUE,?,Yes,N,Y,N,N,N,California Institute of Technology,Y,N,N,-118.131797,Yes,No,Free,No,No,No,?,Yes,Yes,7,Average,No,34.139313,?,high
?,Casual,2,?,NY,Yes,Watervliet,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.700551,Yes,Yes,?,No,No,Yes,?,Yes,Yes,7,?,?,42.724521,?,high
?,Casual,11,?,MA,Yes,Hampshire,TRUE,?,?,N,Y,N,N,N,University of Massachusetts - Amherst,Y,Y,N,-72.520095,No,Yes,?,No,Yes,Yes,?,Yes,Yes,20,Quiet,?,42.379775,?,high
No,?,75,?,CA,Yes,La Jolla,TRUE,Outdoor Area/ Patio Only,?,N,N,N,Y,Y,University of California - San Diego,N,N,Y,-117.233002,Yes,Yes,?,Beer & Wine Only,?,?,Yes,No,?,7,Loud,Yes,32.876499,Yes,high
?,?,101,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.118202,?,?,?,?,?,?,?,?,?,?,?,?,42.372398,?,low
?,?,55,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.090106,?,?,?,?,?,?,?,?,?,?,?,?,42.367498,?,high
?,Dressy,61,?,NJ,Yes,Princeton,TRUE,?,No,N,N,Y,N,N,Princeton University,N,Y,N,-74.662129,Yes,Yes,No,Full Bar,Yes,No,?,No,No,45,Loud,No,40.350708,?,low
?,Casual,118,?,CA,Yes,Upland,TRUE,?,No,N,Y,N,N,N,Harvey Mudd College,Y,Y,N,-117.690002,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,34.104401,?,high
?,Casual,17,?,PA,Yes,Philadelphia,TRUE,?,No,N,N,N,N,N,University of Pennsylvania,Y,N,N,-75.20109,Yes,No,?,No,No,No,?,No,Yes,7,Very Loud,?,39.953937,?,low
?,Casual,8,?,MD,Yes,Greenbelt,FALSE,?,?,N,N,N,N,N,University of Maryland - College Park,N,Y,N,-76.911938,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,?,?,38.998088,?,low
?,Casual,13,?,TX,Yes,Austin,TRUE,?,?,N,Y,N,N,N,University of Texas - Austin,Y,N,N,-97.73416,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Quiet,Yes,30.283993,?,high
No,Casual,31,?,TX,No,Austin,TRUE,Yes,No,N,Y,N,Y,Y,University of Texas - Austin,N,N,Y,-97.741708,Yes,Yes,Free,No,Yes,No,Yes,No,No,20,Average,Yes,30.292686,No,low
?,?,3,?,RI,?,Providence,TRUE,?,?,N,N,N,N,N,Brown University,N,N,N,-71.401193,?,?,?,?,?,?,?,?,?,?,?,?,41.827781,?,high
?,Casual,124,?,CA,Yes,Claremont,TRUE,?,Yes,N,Y,N,N,N,Harvey Mudd College,N,Y,N,-117.718002,Yes,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Quiet,No,34.095001,?,high
?,?,10,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.094761,?,?,?,?,?,?,?,?,?,?,?,?,42.359083,?,high
?,Casual,91,?,TX,Yes,Houston,TRUE,?,No,N,Y,N,N,N,Rice University,N,N,N,-95.414648,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,29.716146,?,high
?,Casual,3,?,VA,Yes,Blacksburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,Y,N,N,-80.4204,No,Yes,?,Full Bar,Yes,?,?,Yes,Yes,7,Average,Yes,37.2387,?,high
?,?,41,?,GA,?,Atlanta,TRUE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.389508,?,?,?,?,?,?,?,?,?,?,?,?,33.773692,?,high
?,?,262,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.120041,?,?,?,?,?,?,?,?,?,?,?,?,42.374465,?,high
?,Casual,5,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,N,N,N,-76.511428,Yes,Yes,?,Full Bar,Yes,No,?,No,No,20,?,?,42.441838,?,high
?,Casual,14,?,PA,Yes,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,N,N,N,-79.958739,No,No,?,No,Yes,Yes,?,Yes,Yes,7,Quiet,Yes,40.441387,?,high
?,Casual,67,?,PA,No,Philadelphia,TRUE,?,No,N,Y,N,N,N,University of Pennsylvania,Y,N,N,-75.191719,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,39.950332,?,high
?,?,5,?,CA,?,Stanford,TRUE,?,?,N,N,N,N,N,Stanford University,N,N,N,-122.172155,?,?,?,?,?,?,?,?,?,7,?,?,37.423575,?,low
?,Casual,4,?,IN,Yes,Lafayette,TRUE,?,?,N,N,N,N,N,Purdue University,N,Y,N,-86.852501,No,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Loud,Yes,40.4174,?,high
?,Casual,11,?,CA,Yes,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,Y,Y,N,-118.278077,No,Yes,?,No,No,No,?,Yes,Yes,7,?,?,34.024922,?,low
?,Casual,13,?,CA,Yes,San Luis Obispo,TRUE,?,No,N,Y,N,N,N,California Polytechnic State University,Y,Y,N,-120.671997,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,35.293999,?,low
?,Casual,2,?,IN,Yes,Lafayette,FALSE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.889702,?,Yes,?,Full Bar,Yes,?,?,No,Yes,7,?,?,40.418999,?,high
?,Casual,5,?,NJ,Yes,Princeton,TRUE,?,No,N,N,N,N,N,Princeton University,Y,Y,N,-74.660919,No,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Average,Yes,40.314483,?,low
?,?,7,?,PA,Yes,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,N,N,N,-79.959801,?,?,?,?,?,?,?,?,?,20,?,?,40.4394,?,high
?,Casual,2,Yes,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.521486,No,Yes,No,Full Bar,Yes,?,?,Yes,?,7,Quiet,?,43.465299,?,low
?,?,12,?,MA,Yes,Amherst,TRUE,?,?,N,N,N,N,N,University of Massachusetts - Amherst,N,Y,N,-72.530438,No,Yes,?,No,Yes,No,?,Yes,Yes,20,Quiet,?,42.409536,?,high
?,?,2,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.085985,?,?,?,?,?,?,?,?,?,?,?,?,42.362728,?,low
?,Casual,4,?,MI,Yes,Ann Arbor,TRUE,?,?,N,N,N,N,N,University of Michigan - Ann Arbor,N,N,N,-83.735603,No,No,?,?,Yes,Yes,?,Yes,Yes,7,Average,?,42.2831,?,high
?,Casual,10,?,TX,Yes,Houston,TRUE,?,?,N,N,N,N,N,Rice University,Y,Y,N,-95.398852,Yes,Yes,Free,Full Bar,Yes,No,?,No,Yes,45,Quiet,?,29.709346,?,high
?,Casual,7,?,NC,Yes,Chapel Hill,FALSE,?,?,N,N,N,N,Y,University of North Carolina - Chapel Hill,N,N,N,-79.054657,Yes,Yes,?,?,?,?,?,No,?,?,?,?,35.913601,?,low
?,Casual,16,?,MD,Yes,Greenbelt,TRUE,?,?,N,Y,N,N,N,University of Maryland - College Park,N,Y,N,-76.907435,Yes,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Loud,Yes,38.997368,?,low
No,Casual,244,?,CA,Yes,La Jolla,TRUE,Outdoor Area/ Patio Only,No,N,Y,N,Y,Y,University of California - San Diego,N,Y,Y,-117.234001,Yes,Yes,Free,Full Bar,Yes,No,Yes,Yes,Yes,20,Loud,Yes,32.8703,No,low
?,Casual,42,?,CA,Yes,Claremont,TRUE,?,Yes,N,Y,N,N,N,Harvey Mudd College,Y,Y,N,-117.71953,Yes,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Average,Yes,34.094988,?,low
?,Casual,4,?,CA,Yes,Los Angeles,TRUE,?,No,N,N,N,N,N,University of Southern California,N,N,N,-118.283902,Yes,?,?,No,No,?,?,Yes,Yes,7,Average,?,34.025038,?,high
?,?,58,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.963434,?,?,?,?,?,?,?,?,?,?,?,?,40.803595,?,low
?,Casual,21,?,NC,Yes,Chapel Hill,TRUE,?,Yes,N,N,N,N,N,University of North Carolina - Chapel Hill,N,Y,N,-79.064102,No,Yes,?,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Quiet,?,35.910099,?,high
?,Casual,33,?,CA,Yes,Palo Alto,FALSE,?,?,N,N,N,N,N,Stanford University,Y,N,N,-122.173008,Yes,Yes,?,?,Yes,No,?,Yes,Yes,20,?,?,37.439567,?,low
?,Casual,3,?,PA,Yes,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,N,N,N,-79.954697,No,Yes,?,No,Yes,?,?,Yes,Yes,20,?,?,40.438599,?,low
?,Casual,2,?,IL,?,Champaign,FALSE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,N,N,N,-88.233299,?,No,?,?,No,Yes,?,No,Yes,?,?,?,40.107601,?,low
?,Casual,11,?,IL,Yes,Champaign,TRUE,?,Yes,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,N,N,-88.229804,No,Yes,No,No,No,Yes,?,Yes,Yes,7,Average,No,40.110039,?,high
?,?,76,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.083378,?,?,?,?,?,?,?,?,?,?,?,?,42.363744,?,high
?,Casual,321,?,CA,Yes,Los Angeles,TRUE,?,No,N,Y,N,N,N,University of Southern California,Y,Y,N,-118.278063,No,Yes,Free,No,Yes,Yes,?,Yes,Yes,20,Average,No,34.017376,?,high
?,Casual,2,?,NY,Yes,Cohoes,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.700996,No,Yes,?,No,No,Yes,?,Yes,Yes,7,?,Yes,42.773499,?,low
?,?,67,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.098602,?,?,?,?,?,?,?,?,?,?,?,?,42.362499,?,low
?,Casual,22,?,CA,Yes,Upland,TRUE,?,No,N,N,N,N,N,Harvey Mudd College,Y,Y,N,-117.689865,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,34.10638,?,high
No,Casual,166,?,WA,Yes,Seattle,TRUE,No,No,N,Y,N,Y,Y,University of Washington,Y,Y,Y,-122.313004,Yes,Yes,No,Full Bar,Yes,No,Yes,No,Yes,20,Average,Yes,47.657101,No,high
?,Casual,2,?,CA,Yes,San Luis Obispo,TRUE,?,?,N,Y,N,N,N,California Polytechnic State University,N,N,N,-120.661801,Yes,?,No,No,?,?,?,Yes,Yes,7,Quiet,No,35.281656,?,high
?,?,6,?,PA,?,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.19272,?,?,?,?,?,?,?,?,?,?,?,?,39.953022,?,low
No,Casual,11,?,MD,Yes,College Park,TRUE,Outdoor Area/ Patio Only,Yes,N,Y,N,N,N,University of Maryland - College Park,N,N,N,-76.931274,Yes,No,Free,Full Bar,No,Yes,?,No,Yes,20,Average,Yes,39.002736,?,low
?,?,216,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.965698,?,?,?,?,?,?,?,?,?,?,?,?,40.805302,?,low
?,Casual,5,?,TX,Yes,Austin,TRUE,?,?,N,N,N,N,N,University of Texas - Austin,N,N,N,-97.739981,Yes,Yes,Free,Full Bar,Yes,No,?,?,Yes,?,?,Yes,30.281273,?,low
?,Casual,16,?,PA,No,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,N,N,N,-79.957603,No,Yes,?,No,Yes,No,?,Yes,Yes,7,Average,No,40.441299,?,high
?,Dressy,56,?,CA,Yes,Los Angeles,TRUE,?,?,N,N,Y,N,N,University of California - Los Angeles,N,Y,N,-118.441322,Yes,Yes,Free,Full Bar,Yes,No,?,No,Yes,45,Quiet,No,34.06329,?,high
?,Casual,4,?,MI,Yes,Ann Arbor,FALSE,?,?,N,N,N,N,N,University of Michigan - Ann Arbor,N,N,N,-83.743903,?,Yes,?,?,No,No,?,Yes,Yes,7,?,?,42.279428,?,low
?,Casual,14,?,NC,Yes,Chapel Hill,TRUE,?,No,N,N,N,N,N,University of North Carolina - Chapel Hill,Y,Y,N,-79.058403,Yes,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,Average,Yes,35.913399,?,low
?,Casual,22,?,CA,No,La Jolla,TRUE,?,?,N,N,N,N,N,University of California - San Diego,N,N,N,-117.239008,Yes,Yes,?,No,No,No,?,Yes,Yes,7,?,?,32.885128,?,low
No,Casual,36,?,NY,Yes,Ithaca,TRUE,No,Yes,N,Y,N,Y,Y,Cornell University,N,Y,Y,-76.495639,Yes,Yes,?,Full Bar,Yes,No,Yes,No,No,20,Average,Yes,42.439687,No,high
?,Casual,17,?,IL,Yes,Urbana,TRUE,?,No,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,N,N,-88.225188,No,Yes,Free,No,Yes,No,?,Yes,Yes,7,Average,No,40.106704,?,high
?,Casual,4,?,PA,No,Philadelphia,TRUE,?,No,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.19176,No,Yes,No,No,No,No,?,Yes,Yes,7,Quiet,No,39.950316,?,low
?,Casual,19,?,IN,Yes,Lafayette,TRUE,?,Yes,N,Y,N,N,N,Purdue University,N,Y,N,-86.894265,No,Yes,No,Full Bar,Yes,No,?,Yes,No,20,Average,No,40.418338,?,high
?,Casual,45,?,TX,Yes,Houston,TRUE,?,?,N,N,N,N,N,Rice University,Y,Y,N,-95.413772,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Quiet,No,29.715089,?,high
?,Dressy,29,?,IN,Yes,Lafayette,TRUE,?,No,N,N,Y,N,N,Purdue University,N,Y,N,-86.891851,No,Yes,No,Full Bar,Yes,No,?,No,No,45,Average,No,40.419134,?,high
?,Casual,31,?,CA,Yes,Claremont,TRUE,?,?,N,Y,N,N,N,Harvey Mudd College,Y,Y,N,-117.718002,Yes,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Quiet,No,34.0965,?,low
?,Casual,6,?,PA,Yes,Philadelphia,TRUE,?,?,N,Y,N,N,N,University of Pennsylvania,N,N,N,-75.190296,Yes,?,?,No,No,No,?,Yes,Yes,7,Average,?,39.95915,?,high
?,Casual,27,?,CA,Yes,Berkeley,TRUE,?,No,N,N,N,N,N,University of California at Berkeley,Y,N,N,-122.259451,No,Yes,No,No,No,No,?,Yes,Yes,7,Loud,No,37.868664,?,low
?,Casual,4,?,NJ,Yes,Princeton,FALSE,?,?,N,N,N,N,N,Princeton University,Y,Y,N,-74.64524,Yes,Yes,?,No,Yes,Yes,?,Yes,Yes,20,?,?,40.354565,?,low
?,Casual,6,?,CA,No,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,Y,N,N,-118.272685,Yes,Yes,?,No,No,Yes,?,Yes,Yes,7,Average,Yes,34.01861,?,high
?,?,86,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.962356,?,?,?,?,?,?,?,?,?,?,?,?,40.805272,?,high
?,Casual,32,?,WA,Yes,Seattle,FALSE,?,?,N,N,N,N,N,University of Washington,Y,N,N,-122.313285,No,Yes,Free,No,No,Yes,?,Yes,Yes,7,?,No,47.661748,?,low
No,Casual,26,?,MI,Yes,Ann Arbor,TRUE,?,?,N,N,N,Y,N,University of Michigan - Ann Arbor,N,N,Y,-83.740601,No,Yes,?,Full Bar,Yes,No,Yes,No,Yes,7,Very Loud,?,42.280201,?,high
No,Casual,77,?,RI,Yes,Providence,TRUE,No,No,N,N,N,Y,Y,Brown University,Y,Y,Y,-71.400497,Yes,Yes,No,Full Bar,Yes,No,No,No,Yes,20,Average,Yes,41.8279,No,high
?,Casual,3,?,VA,Yes,Blacksburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,N,N,N,-80.432603,Yes,?,?,No,No,No,?,?,Yes,?,?,?,37.232106,?,high
?,?,55,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.965202,?,?,?,?,?,?,?,?,?,?,?,?,40.806599,?,low
No,Casual,50,?,PA,Yes,Philadelphia,TRUE,Outdoor Area/ Patio Only,No,N,Y,N,Y,Y,University of Pennsylvania,N,N,Y,-75.200491,Yes,Yes,?,Full Bar,Yes,No,Yes,No,No,7,Very Loud,Yes,39.954995,Yes,high
?,Casual,4,Yes,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.525703,No,?,?,?,No,?,?,Yes,?,7,?,?,43.476035,?,high
?,?,2,?,CA,?,San Luis Obispo,TRUE,?,?,N,N,N,N,N,California Polytechnic State University,N,N,N,-120.658997,?,?,?,?,?,?,?,?,?,?,?,?,35.281898,?,high
?,?,3,?,MA,?,Cambridge,FALSE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.118103,?,?,?,?,?,?,?,?,?,?,?,?,42.372002,?,high
?,Casual,50,?,VA,Yes,Blacksburg,TRUE,?,No,N,Y,N,N,N,Virginia Tech,N,N,N,-80.416077,Yes,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,No,37.230164,?,high
?,Casual,41,?,NY,Yes,Latham,TRUE,?,Yes,N,Y,N,N,N,Rensselaer Polytechnic Institute,Y,Y,N,-73.748115,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,No,42.762705,?,high
?,Casual,23,?,MD,Yes,College Park,TRUE,?,No,N,Y,N,N,N,University of Maryland - College Park,Y,Y,N,-76.921463,No,Yes,No,No,No,Yes,?,Yes,Yes,7,Quiet,Yes,39.013513,?,high
?,?,196,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.083517,?,?,?,?,?,?,?,?,?,?,?,?,42.363253,?,high
?,Casual,12,?,NY,Yes,Troy,TRUE,?,Yes,N,Y,N,N,N,Rensselaer Polytechnic Institute,Y,Y,N,-73.690238,Yes,Yes,Free,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Quiet,No,42.731424,?,high
?,Casual,21,?,CA,Yes,Los Angeles,TRUE,?,No,N,Y,N,N,N,University of Southern California,Y,N,N,-118.278,No,Yes,?,?,Yes,No,?,Yes,Yes,20,Average,Yes,34.0261,?,low
?,Casual,25,?,RI,Yes,Providence,TRUE,?,No,N,Y,N,N,N,Brown University,N,N,N,-71.399696,Yes,No,Free,No,No,No,?,Yes,Yes,7,Quiet,No,41.819401,?,low
?,Casual,42,?,WA,Yes,Seattle,TRUE,?,No,N,Y,N,N,N,University of Washington,Y,N,N,-122.313004,No,Yes,No,No,No,No,?,Yes,Yes,7,Quiet,No,47.66,?,high
?,Casual,5,?,VA,Yes,Christiansburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,Y,Y,N,-80.425858,Yes,Yes,No,Full Bar,Yes,Yes,?,Yes,?,20,?,?,37.163386,?,high
?,?,55,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.959918,?,?,?,?,?,?,?,?,?,?,?,?,40.808344,?,high
?,?,2,?,RI,?,Providence,TRUE,?,?,N,N,N,N,N,Brown University,N,N,N,-71.400239,?,?,?,?,?,?,?,?,?,?,?,?,41.830083,?,high
?,?,50,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.958314,?,?,?,?,?,?,?,?,?,?,?,?,40.811107,?,low
?,Casual,38,?,WA,Yes,Seattle,TRUE,?,?,N,Y,N,N,N,University of Washington,Y,Y,N,-122.313316,No,Yes,No,No,Yes,No,?,Yes,Yes,7,Average,No,47.65935,?,high
?,Casual,4,?,IN,Yes,West Lafayette,TRUE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.902298,No,Yes,?,No,No,No,?,Yes,Yes,7,?,Yes,40.422298,?,low
?,Casual,5,?,MD,Yes,College Park,TRUE,?,?,N,N,N,N,N,University of Maryland - College Park,N,N,N,-76.944681,No,Yes,?,No,No,No,?,?,Yes,?,Loud,No,38.988185,?,high
?,Casual,30,?,NC,Yes,Chapel Hill,TRUE,?,?,N,Y,N,N,N,University of North Carolina - Chapel Hill,Y,N,N,-79.054036,No,No,Free,Full Bar,No,No,?,Yes,Yes,7,Average,Yes,35.913892,?,high
?,Casual,6,?,NY,Yes,Ithaca,FALSE,?,?,N,N,N,N,N,Cornell University,N,N,N,-76.511562,No,Yes,?,No,Yes,No,?,Yes,Yes,20,?,?,42.44223,?,high
?,Casual,83,?,CA,No,San Luis Obispo,TRUE,?,No,N,Y,N,N,N,California Polytechnic State University,N,N,N,-120.66534,Yes,Yes,No,No,Yes,No,?,Yes,Yes,7,Average,No,35.288438,?,high
?,?,3,?,ON,?,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.522846,?,Yes,?,?,Yes,?,?,?,?,?,?,Yes,43.466949,?,high
?,Casual,10,?,VA,Yes,Blacksburg,TRUE,?,?,N,Y,N,N,N,Virginia Tech,N,Y,N,-80.414803,No,Yes,?,Full Bar,Yes,No,?,No,No,20,Loud,?,37.23,?,low
?,?,134,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.097252,?,?,?,?,?,?,?,?,?,?,?,?,42.363183,?,high
?,Casual,59,?,TX,Yes,Austin,TRUE,?,Yes,N,N,N,N,N,University of Texas - Austin,Y,N,N,-97.743784,No,Yes,?,No,No,Yes,?,Yes,Yes,7,Very Loud,No,30.282265,?,high
?,Casual,25,?,IL,Yes,Champaign,FALSE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,Y,N,-88.229227,No,Yes,No,No,No,No,?,Yes,Yes,7,Quiet,Yes,40.110086,?,high
?,Casual,15,?,NJ,Yes,Princeton,FALSE,?,?,N,N,N,N,N,Princeton University,N,Y,N,-74.644939,No,Yes,?,No,Yes,No,?,Yes,Yes,20,?,?,40.354117,?,high
?,Casual,26,?,NC,Yes,Chapel Hill,TRUE,?,No,N,N,N,N,N,University of North Carolina - Chapel Hill,Y,Y,N,-79.054657,Yes,Yes,Free,Full Bar,Yes,No,?,Yes,Yes,20,Average,Yes,35.913601,?,high
?,Casual,27,?,VA,Yes,Blacksburg,TRUE,?,No,N,Y,N,N,N,Virginia Tech,Y,Y,N,-80.4148,Yes,Yes,Free,Full Bar,Yes,No,?,No,Yes,20,Average,Yes,37.231,?,high
